"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @MastercardNews: With the introduction of @GooglePay across Europe and the rollout of their enhanced financial platform with its @Citi P…",FALSE,0,NA,2020-11-23 18:12:46,FALSE,NA,"1330937348016619523",NA,"<a href=""https://tokennews.to"" rel=""nofollow"">__CryptoNews</a>","__CryptoNews",2,TRUE,FALSE,NA,NA
"I have these tickets, if anyone needed DM me 
Contest ends on 25th November

#GoIndiaGame 
#goindia 
#goindiaticket… https://t.co/3M5VVXlLkV",FALSE,0,NA,2020-11-23 18:10:23,TRUE,NA,"1330936750248628224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kkxxii3",0,FALSE,FALSE,NA,NA
"Hopefully google are watching us in Saudi Arabia! GooglePay is not supported yet :( https://t.co/JE9aQEPlao",FALSE,0,NA,2020-11-23 18:10:16,FALSE,NA,"1330936722109177858",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","A7madAlFahd",0,FALSE,FALSE,NA,NA
"@Ginsu68 Thank you so much for taking the time to share your feedback. We are sorry that the new Google Pay app is… https://t.co/arONlicNnl",FALSE,0,"Ginsu68",2020-11-23 18:07:13,TRUE,"1330923440661016576","1330935952328581120","134673888","<a href=""http://www.conversocial.com"" rel=""nofollow"">Conversocial</a>","GooglePay",0,FALSE,FALSE,NA,NA
"https://t.co/UunfARqYBY  Payments are fundamental after all, and if you want world domination, then this is a facet… https://t.co/aAC80IdVK9",FALSE,2,NA,2020-11-23 18:07:08,TRUE,NA,"1330935933181390848",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LoyaltyMagazine",1,FALSE,FALSE,NA,NA
"My brother I join you in the scarism <U+0001F62D><U+0001F62D><U+0001F62D> #cashapp #Cashappblessing #GooglePay #CashAppFriday #Dogecoin @Erri https://t.co/ET5Fc072WK",FALSE,1,NA,2020-11-23 18:06:23,FALSE,NA,"1330935745088024578",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DejavuDmj",0,FALSE,FALSE,NA,NA
"@richtea_23 @permanenttsb @GooglePay Took them this long to get apple pay be another few years for Google probably <U+0001F926><U+200D><U+2640><U+FE0F>",FALSE,1,"richtea_23",2020-11-23 18:05:42,FALSE,"1330831279651233796","1330935571297034246","170717183","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","annsaint",0,FALSE,FALSE,NA,NA
"#gpaytickets
I have varanasi. Anyone wants to exchange with rare tickets
#GooglePay #goindiaticket #GoIndiaGame… https://t.co/QVqgUjGNMW",FALSE,0,NA,2020-11-23 18:05:10,TRUE,NA,"1330935436575789056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anilfk1",0,FALSE,FALSE,NA,NA
"#GoIndiaGame
#gpaytickets #Gpay #GooglePay
I'm looking for the Puri ticket, do you have it with you? https://t.co/9SKSqERBAq",FALSE,0,NA,2020-11-23 18:04:12,FALSE,NA,"1330935192748322818",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","varmajanardan",0,FALSE,FALSE,NA,NA
"RT @MastercardNews: With the introduction of @GooglePay across Europe and the rollout of their enhanced financial platform with its @Citi P…",FALSE,0,NA,2020-11-23 18:03:08,FALSE,NA,"1330934925365817344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wearemastercard",2,TRUE,FALSE,NA,NA
"RT @googledevs: Hello @Angular devs!

It's even easier for you to integrate #GooglePay.

<U+2705> You no longer have to specify the CUSTOM_ELEMENT…",FALSE,0,NA,2020-11-23 18:01:16,FALSE,NA,"1330934454743945218",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BaskinsChandler",123,TRUE,FALSE,NA,NA
"RT @googledevs: Hello @Angular devs!

It's even easier for you to integrate #GooglePay.

<U+2705> You no longer have to specify the CUSTOM_ELEMENT…",FALSE,0,NA,2020-11-23 17:59:58,FALSE,NA,"1330934128880062465",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","villanuevand",123,TRUE,FALSE,NA,NA
"#googlepay. Anybody can spare a single Gaya ticket ??",FALSE,0,NA,2020-11-23 17:58:45,FALSE,NA,"1330933824495128582",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","anirbanmkj",0,FALSE,FALSE,NA,NA
"RT @googledevs: Hello @Angular devs!

It's even easier for you to integrate #GooglePay.

<U+2705> You no longer have to specify the CUSTOM_ELEMENT…",FALSE,0,NA,2020-11-23 17:56:47,FALSE,NA,"1330933329370247170",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","alsami_x5A",123,TRUE,FALSE,NA,NA
"RT @Souvik2406: @GooglePayIndia Dm me to claim
#GooglePayindia 
#goindia 
#GooglePay https://t.co/sIbFiKtT0i",FALSE,0,NA,2020-11-23 17:55:51,FALSE,NA,"1330933091334901760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Souvik2406",1,TRUE,FALSE,NA,NA
"I have Goa Gaya bastar.
DM me first pay only 45 each else don't dm

 #GoIndiaGame #goindia #googlepaygoindia… https://t.co/3TcuprUJaM",FALSE,1,NA,2020-11-23 17:55:41,TRUE,NA,"1330933050465603584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","piyush_agrwl_",0,FALSE,FALSE,NA,NA
"RT @googledevs: Hello @Angular devs!

It's even easier for you to integrate #GooglePay.

<U+2705> You no longer have to specify the CUSTOM_ELEMENT…",FALSE,0,NA,2020-11-23 17:55:40,FALSE,NA,"1330933045885538309",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","itomatpast",123,TRUE,FALSE,NA,NA
"RT @googledevs: Hello @Angular devs!

It's even easier for you to integrate #GooglePay.

<U+2705> You no longer have to specify the CUSTOM_ELEMENT…",FALSE,0,NA,2020-11-23 17:55:33,FALSE,NA,"1330933015216672768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","plageoj",123,TRUE,FALSE,NA,NA
"I have Goa Gaya Kochi bastar.
DM me first pay. only 45 each else don't dm
Nanital is also available
 #GoIndiaGame… https://t.co/82KRF0NXNc",FALSE,1,NA,2020-11-23 17:54:39,TRUE,NA,"1330932792616579073",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","piyush_agrwl_",0,FALSE,FALSE,NA,NA
"RT @googledevs: Hello @Angular devs!

It's even easier for you to integrate #GooglePay.

<U+2705> You no longer have to specify the CUSTOM_ELEMENT…",FALSE,0,NA,2020-11-23 17:52:30,FALSE,NA,"1330932250683219968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","naufil_09",123,TRUE,FALSE,NA,NA
"RT @googledevs: Hello @Angular devs!

It's even easier for you to integrate #GooglePay.

<U+2705> You no longer have to specify the CUSTOM_ELEMENT…",FALSE,0,NA,2020-11-23 17:52:24,FALSE,NA,"1330932223428726785",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","davidpich",123,TRUE,FALSE,NA,NA
"#goindiaticket #GoIndiaGame #Goindiatickets #GooglePay #GPay
Join me in visiting all cities in the Go India game &amp;… https://t.co/OFKJzHecsh",FALSE,0,NA,2020-11-23 17:52:02,TRUE,NA,"1330932132122828800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Shaarppp",0,FALSE,FALSE,NA,NA
"RT @googledevs: Hello @Angular devs!

It's even easier for you to integrate #GooglePay.

<U+2705> You no longer have to specify the CUSTOM_ELEMENT…",FALSE,0,NA,2020-11-23 17:51:31,FALSE,NA,"1330932001671704577",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","cyberjobmentor",123,TRUE,FALSE,NA,NA
"RT @googledevs: Hello @Angular devs!

It's even easier for you to integrate #GooglePay.

<U+2705> You no longer have to specify the CUSTOM_ELEMENT…",FALSE,0,NA,2020-11-23 17:51:24,FALSE,NA,"1330931971703365635",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TliliAymentli",123,TRUE,FALSE,NA,NA
"RT @googledevs: Hello @Angular devs!

It's even easier for you to integrate #GooglePay.

<U+2705> You no longer have to specify the CUSTOM_ELEMENT…",FALSE,0,NA,2020-11-23 17:51:16,FALSE,NA,"1330931939650387968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kapil_kush",123,TRUE,FALSE,NA,NA
"RT @googledevs: Hello @Angular devs!

It's even easier for you to integrate #GooglePay.

<U+2705> You no longer have to specify the CUSTOM_ELEMENT…",FALSE,0,NA,2020-11-23 17:51:10,FALSE,NA,"1330931912211357698",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","safinalexey",123,TRUE,FALSE,NA,NA
"RT @googledevs: Hello @Angular devs!

It's even easier for you to integrate #GooglePay.

<U+2705> You no longer have to specify the CUSTOM_ELEMENT…",FALSE,0,NA,2020-11-23 17:50:29,FALSE,NA,"1330931742602092550",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wayne_gakuo",123,TRUE,FALSE,NA,NA
"RT @googledevs: Hello @Angular devs!

It's even easier for you to integrate #GooglePay.

<U+2705> You no longer have to specify the CUSTOM_ELEMENT…",FALSE,0,NA,2020-11-23 17:49:59,FALSE,NA,"1330931615900389376",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","saachitech",123,TRUE,FALSE,NA,NA
"RT @googledevs: Hello @Angular devs!

It's even easier for you to integrate #GooglePay.

<U+2705> You no longer have to specify the CUSTOM_ELEMENT…",FALSE,0,NA,2020-11-23 17:48:33,FALSE,NA,"1330931256515833863",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","willgmbr",123,TRUE,FALSE,NA,NA
"RT @googledevs: Hello @Angular devs!

It's even easier for you to integrate #GooglePay.

<U+2705> You no longer have to specify the CUSTOM_ELEMENT…",FALSE,0,NA,2020-11-23 17:48:31,FALSE,NA,"1330931247879577601",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","perjerz34",123,TRUE,FALSE,NA,NA
"With the introduction of @GooglePay across Europe and the rollout of their enhanced financial platform with its… https://t.co/GLXVjmkysC",FALSE,4,NA,2020-11-23 17:47:43,TRUE,NA,"1330931045445865474",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MastercardNews",2,FALSE,FALSE,NA,NA
"RT @googledevs: Hello @Angular devs!

It's even easier for you to integrate #GooglePay.

<U+2705> You no longer have to specify the CUSTOM_ELEMENT…",FALSE,0,NA,2020-11-23 17:46:49,FALSE,NA,"1330930817766469635",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","warzabidul",123,TRUE,FALSE,NA,NA
"RT @googledevs: Hello @Angular devs!

It's even easier for you to integrate #GooglePay.

<U+2705> You no longer have to specify the CUSTOM_ELEMENT…",FALSE,0,NA,2020-11-23 17:46:01,FALSE,NA,"1330930619648446464",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","angular",123,TRUE,FALSE,NA,NA
"Join me in visiting all cities in the Go India game &amp; earn a reward up to <U+20B9>501
Gaya, kochi, Kaziranga, varanasi,pur… https://t.co/8QnS84VhSa",FALSE,0,NA,2020-11-23 17:45:52,TRUE,NA,"1330930578779119617",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Subhank17710502",0,FALSE,FALSE,NA,NA
"@GooglePay @AskCiti it’s been 14 days and a transaction is showing still processing. Amount debited but receiver ha… https://t.co/TaVDdeY0Ks",FALSE,0,"GooglePay",2020-11-23 17:45:26,TRUE,NA,"1330930470834487302","309827046","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Krunal_R_A",0,FALSE,FALSE,NA,NA
"Gangtok at 20

Available for Exchange/ sale**
#gpaytickets 
#GooglePay 
#GPay 
#googlepaygoindia 
#googlepaygoindiagame 
#googlepaytickets",FALSE,0,NA,2020-11-23 17:44:47,FALSE,NA,"1330930309391478784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DYadav19",0,FALSE,FALSE,NA,NA
"I'm looking for the Gangtok ticket, do you have it with you? https://t.co/vHHYMoj5Ib

#GoIndiaGame 
#GooglePay #gangtok",FALSE,0,NA,2020-11-23 17:40:40,FALSE,NA,"1330929272161067010",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheRishbhMishra",0,FALSE,FALSE,NA,NA
"@bibek__28 Hi Bibek. Thanks for your interest! We're working on launching Google Pay in more countries. Stay tuned… https://t.co/0jUh2PpUS4",FALSE,0,"bibek__28",2020-11-23 17:40:39,TRUE,"1330542642057207808","1330929269262913540","791957120576913409","<a href=""http://www.conversocial.com"" rel=""nofollow"">Conversocial</a>","GooglePay",0,FALSE,FALSE,NA,NA
"I just visited Nainital on Go India. It's fun! Join me on Google Pay #need #gpaytickets of BASTAR &amp; KOCHI… https://t.co/U46QTsOycr",FALSE,0,NA,2020-11-23 17:40:12,TRUE,NA,"1330929152896036866",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UltiKhopdi",0,FALSE,FALSE,NA,NA
"I'll give Gold coin and Pooja ki thali
Just give me Flowers or Phuljhadi

#Paytmtambola
#PaytmWaliDiwali… https://t.co/emSdFf9rsJ",FALSE,0,NA,2020-11-23 17:31:37,TRUE,NA,"1330926994498863104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","virats_flick",0,FALSE,FALSE,NA,NA
"@Gaara91269916 @NPCI_BHIM @Google @GooglePay @cyberabadpolice @CyberCrimePSCyb Sir, Can you please look into these fraud activities.",FALSE,0,"meetmrpavansai",2020-11-23 17:28:47,FALSE,"1330926077783392256","1330926280837984256","151437042","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","meetmrpavansai",0,FALSE,FALSE,NA,NA
"@Gaara91269916 @NPCI_BHIM one more fraud activity and cheating customers by taking amount and blocking us after tha… https://t.co/Xa7TLvsHNs",FALSE,0,"Gaara91269916",2020-11-23 17:27:59,TRUE,"1330919149158088704","1330926077783392256","1330846614882160640","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","meetmrpavansai",0,FALSE,FALSE,NA,NA
"#GooglePay Coming To Hungary: 
Users of Google Pay may pay with their smartphones with no-touch technology <U+0001F4B0>
<U+27A1><U+FE0F>… https://t.co/4ydhrHA9wL",FALSE,0,NA,2020-11-23 17:23:14,TRUE,NA,"1330924882377531401",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","VineyardKapolna",0,FALSE,FALSE,NA,NA
"RT @getsensibill: Big tech is coming for customer data <U+0001F61F> Is your #financialinstitution ready to outpace the Googles and Amazons of the worl…",FALSE,0,NA,2020-11-23 17:19:04,FALSE,NA,"1330923836582350849",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sobeef",1,TRUE,FALSE,NA,NA
"@GooglePayIndia @GooglePay Got registered for 'Gpay for Business' today, but how to order for QR and other Gpay Sti… https://t.co/moJ78h8Sx3",FALSE,0,"GooglePayIndia",2020-11-23 17:18:28,TRUE,NA,"1330923684622520320","831657713226522624","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","priyanshupangt",0,FALSE,FALSE,NA,NA
"@GooglePay Here's your feedback. It doesn't work properly. Old contacts don't come over and it asks you to invite p… https://t.co/6c5BBJho33",FALSE,0,"GooglePay",2020-11-23 17:17:30,TRUE,"1330911424537878528","1330923440661016576","309827046","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ginsu68",0,FALSE,FALSE,NA,NA
"Kochi (only available for exchange with Goa)
Gangtok
Varanasi
Kaziranga
Puri 

Available for Exchange/ sale**… https://t.co/3NpooVyiCE",FALSE,0,NA,2020-11-23 17:15:53,TRUE,NA,"1330923036837511169",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DYadav19",0,FALSE,FALSE,NA,NA
"I have varanasi tickets. Iam willing to exchange with gaya,bastar, naintal
#gpaytickets #googlepaygoindiagame #GoIndiaGame #GooglePay",FALSE,0,NA,2020-11-23 17:14:55,FALSE,NA,"1330922789629435904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anilfk1",0,FALSE,FALSE,NA,NA
"@GooglePay It forced an update onto my wife's phone. But then she couldn't send or receive money because she had no… https://t.co/RxXjlkz7QM",FALSE,0,"GooglePay",2020-11-23 17:14:26,TRUE,"1330911424537878528","1330922670746193921","309827046","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ginsu68",0,FALSE,FALSE,NA,NA
"#GooglePay for both Android and iOS is relaunching with a giant array of new features. It turns the app from someth… https://t.co/trOz2saAvv",FALSE,0,NA,2020-11-23 17:12:29,TRUE,NA,"1330922177126928386",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","365KYCOS",0,FALSE,FALSE,NA,NA
"I have Goa Gaya Kochi bastar.
DM me first pay only 45 each else don't dm
Nanital is also available..
 #GoIndiaGame… https://t.co/Z2MDGePVfl",FALSE,1,NA,2020-11-23 17:12:27,TRUE,NA,"1330922172835983360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","piyush_agrwl_",0,FALSE,FALSE,NA,NA
"Win Rs.21 on joining and doing your first transaction on #GooglePay 

Link - 
https://t.co/SjeCNp6Z9h",FALSE,1,NA,2020-11-23 17:11:58,FALSE,NA,"1330922051012493312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DealsDhamaka",1,FALSE,FALSE,NA,NA
"I'm looking for the Nainital ticket, do you have it with you? https://t.co/vzF7ynRTLn
#goindiagame #GoIndiatickets… https://t.co/nTm4gPrdrr",FALSE,0,NA,2020-11-23 17:10:50,TRUE,NA,"1330921764193402880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DoubleWwUu1",0,FALSE,FALSE,NA,NA
"googledevs: Hello @Angular devs!

It's even easier for you to integrate #GooglePay.

<U+2705> You no longer have to specif… https://t.co/IKI2EZLOp7",FALSE,0,NA,2020-11-23 17:07:13,TRUE,NA,"1330920854847361027",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","betterdanthis",0,FALSE,FALSE,NA,NA
"All tickets gonna end soon... Final days of the event guys cost of tickets gonna increase soon... DM in 15 mins aft… https://t.co/7fqrL9VVUc",FALSE,0,NA,2020-11-23 17:06:31,TRUE,NA,"1330920679441514497",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Robert561917521",0,FALSE,FALSE,NA,NA
"<U+0001F4F1><U+0001F4B3> #GooglePay ’s massive relaunch makes it an all-encompassing money app #mobilepayment  https://t.co/LzNs3RJgtc",FALSE,1,NA,2020-11-23 17:06:12,FALSE,NA,"1330920596566405124",NA,"<a href=""https://www.amazingcontent.io"" rel=""nofollow"">AmazingContent</a>","AntoineDef",0,FALSE,FALSE,NA,NA
"If you want any of these .Dm me
#GoIndiaGame #GooglePay #goindia https://t.co/b1Nb5wS3gb",FALSE,1,NA,2020-11-23 17:05:00,FALSE,NA,"1330920294601506817",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amisingha2",0,FALSE,FALSE,NA,NA
"@Paytmcare not able to add money to @Paytm wallet via @GooglePay. tried via #paytmupi &amp; @PhonePe_ upi those were su… https://t.co/znRisdDwP1",FALSE,0,"Paytmcare",2020-11-23 17:04:34,TRUE,NA,"1330920186426212365","2475273985","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BreakingViews4u",0,FALSE,FALSE,NA,NA
"Dear @GooglePay and @GooglePlay,
You are now officially supporting contactless payment in Hungary using the Google… https://t.co/kCMizoOc1r",FALSE,2,NA,2020-11-23 17:04:31,TRUE,NA,"1330920174581641219",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bekipe",0,FALSE,FALSE,NA,NA
"RT @MJenkins88: Cash free Super Bowl. @Uber getting back into #fintech. PNC buying BBVA's US businesses and a refresh for @GooglePay. Akoya…",FALSE,0,NA,2020-11-23 17:03:51,FALSE,NA,"1330920004393574405",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","rshevlin",2,TRUE,FALSE,NA,NA
"@GooglePay failing to fulfill customer needs especially in emergency time...Please solve this https://t.co/qhhJz7nwZM",FALSE,0,"GooglePay",2020-11-23 17:03:21,FALSE,NA,"1330919881231876096","309827046","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gopajyosyula",0,FALSE,FALSE,NA,NA
"RT @googledevs: Hello @Angular devs!

It's even easier for you to integrate #GooglePay.

<U+2705> You no longer have to specify the CUSTOM_ELEMENT…",FALSE,0,NA,2020-11-23 17:02:34,FALSE,NA,"1330919683252338690",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iniagungg",123,TRUE,FALSE,NA,NA
"RT @MJenkins88: Cash free Super Bowl. @Uber getting back into #fintech. PNC buying BBVA's US businesses and a refresh for @GooglePay. Akoya…",FALSE,0,NA,2020-11-23 17:00:55,FALSE,NA,"1330919270126116864",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","FinancialHills",2,TRUE,FALSE,NA,NA
"@GooglePay please point me to resources that help explain this change, for which no notification was given.  I have… https://t.co/4RqZMLa8qn",FALSE,0,"GooglePay",2020-11-23 16:59:54,TRUE,NA,"1330919013279383560","309827046","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","theunabonger",0,FALSE,FALSE,NA,NA
"@oussagouigah Thanks for your interest! We're working on launching Google Pay in more countries. Stay tuned to… https://t.co/2bdVEf1Cid",FALSE,0,"oussagouigah",2020-11-23 16:57:57,TRUE,"1330904171420258304","1330918520402698242","1673256476","<a href=""http://www.conversocial.com"" rel=""nofollow"">Conversocial</a>","GooglePay",0,FALSE,FALSE,NA,NA
"@Ravi_486 GooglePay",FALSE,0,"Ravi_486",2020-11-23 16:56:19,FALSE,"1330918024962949133","1330918112623902730","991287491029155840","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SSMBFan_Jagan",0,FALSE,FALSE,NA,NA
"Cash free Super Bowl. @Uber getting back into #fintech. PNC buying BBVA's US businesses and a refresh for… https://t.co/uS8wdmJnIv",FALSE,5,NA,2020-11-23 16:55:24,TRUE,NA,"1330917880800497664",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MJenkins88",2,FALSE,FALSE,NA,NA
"@ChandanChhatri4 https://t.co/HsIqihW2MR
Pls sirf 2 din bche h..
HELP...REQUEST...ONLY 4 NEEDED TO COMPLETE 
Bastar… https://t.co/98UZdh47xy",FALSE,0,"ChandanChhatri4",2020-11-23 16:54:57,TRUE,"1330915453598724097","1330917766208004096","1263346477801172993","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aalooTamatar",0,FALSE,FALSE,NA,NA
"@sundarpichai @GooglePay Let's get one thing straight.. the ""AP"" does not decide the election.. I'm sick of seeing… https://t.co/yfmOyD48xD",FALSE,0,"sundarpichai",2020-11-23 16:54:44,TRUE,"1329161445863407616","1330917714139942915","14130366","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","e_aylor",0,FALSE,FALSE,NA,NA
"https://t.co/HsIqihW2MR
Pls sirf 2 din bche h..
HELP...REQUEST...ONLY 4 NEEDED TO COMPLETE 
Bastar, nainital, goa n… https://t.co/bKEICGFfyL",FALSE,0,NA,2020-11-23 16:54:19,TRUE,NA,"1330917607881338880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aalooTamatar",0,FALSE,FALSE,NA,NA
"Googlepay company is my deduct amount Rs. 6204 in date 13.9.2020 and 10.9.2020 but don't refund me. I'm request com… https://t.co/BxKWQW1zT2",FALSE,0,"ANILKUM70263142",2020-11-23 16:51:34,TRUE,"1330916912373538818","1330916914336387072","1308471487834124289","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ANILKUM70263142",0,FALSE,FALSE,NA,NA
"RT @apsrsince97: I have extra tickets.
Get a free ticket <U+0001F601> after these 3 steps <U+0001F447>
1. Retweet &amp; Like this post.
2. Follow me.
3. DM for ticke…",FALSE,0,NA,2020-11-23 16:51:27,FALSE,NA,"1330916887828393984",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mukesh10_mukesh",1,TRUE,FALSE,NA,NA
"@GooglePayIndia Dm me to claim
#GooglePayindia 
#goindia 
#GooglePay https://t.co/sIbFiKtT0i",FALSE,0,"GooglePayIndia",2020-11-23 16:48:15,FALSE,"1330730293603405824","1330916082035507203","831657713226522624","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Souvik2406",1,FALSE,FALSE,NA,NA
"Any rare ticket in 50
#GoIndiaGame #goindia #goindiaticket #googlepaytickets #GooglePay",FALSE,0,NA,2020-11-23 16:48:04,FALSE,NA,"1330916034111438849",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Saransh83722527",0,FALSE,FALSE,NA,NA
"Anyone want to buy Varanasi and puri?

 then DM

#goindiatickets #GoIndiaGame #goindia #googlepaygoindia #GooglePay… https://t.co/WC2p6RXBuk",FALSE,0,NA,2020-11-23 16:46:05,TRUE,NA,"1330915536167870465",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nagaswin07",0,FALSE,FALSE,NA,NA
"@ilvkth_ phonpe or googlepay?",FALSE,0,"ilvkth_",2020-11-23 16:45:37,FALSE,"1330757188684455936","1330915419708768259","1268543164551487489","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sevenisbts7",0,FALSE,FALSE,NA,NA
"#GooglePay
#googlepaytickets
Join me in visiting all cities in the Go India game &amp; earn a reward up to <U+20B9>501 https://t.co/pSMFgex6Zi",FALSE,0,NA,2020-11-23 16:43:17,FALSE,NA,"1330914831101173761",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WillyWonka0211",0,FALSE,FALSE,NA,NA
"RT @abhijeet_raj_: I have extra BHOPAL and NEW DELHI ticket extra in Google Pay Go India Game . I need GOA, BASTAR, KOCHI AND GAYA.
Please…",FALSE,0,NA,2020-11-23 16:41:09,FALSE,NA,"1330914292422479885",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","abhijeet_raj_",1,TRUE,FALSE,NA,NA
